"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
775,"2020-03-01 01:52:12.5080","2020-03-01 02:05:08.1810",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,37619,"Subscriber",1994,1
614,"2020-03-01 01:52:14.9060","2020-03-01 02:02:29.8970",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,301,"E 2 St & Avenue B",40.72217444,-73.98368779,36755,"Subscriber",1994,1
2030,"2020-03-01 01:52:29.0440","2020-03-01 02:26:19.2900",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,32854,"Subscriber",1950,2
951,"2020-03-01 01:52:30.0990","2020-03-01 02:08:21.3820",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,301,"E 2 St & Avenue B",40.72217444,-73.98368779,39102,"Subscriber",1995,1
230,"2020-03-01 01:52:47.2850","2020-03-01 01:56:38.2750",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,32962,"Subscriber",1996,1
1974,"2020-03-01 01:52:58.0840","2020-03-01 02:25:52.9230",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,33648,"Customer",1969,0
309,"2020-03-01 01:53:01.0660","2020-03-01 01:58:10.4340",3579,"Sterling Pl & Bedford Ave",40.672695,-73.954131,3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,29139,"Subscriber",1983,1
107,"2020-03-01 01:53:04.8100","2020-03-01 01:54:52.0320",3086,"Graham Ave & Conselyea St",40.715143,-73.944507,3095,"Graham Ave & Herbert St",40.71929301,-73.94500379,31176,"Subscriber",1990,1
279,"2020-03-01 01:53:08.7510","2020-03-01 01:57:48.1290",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,15797,"Subscriber",1994,1
1619,"2020-03-01 01:54:24.7100","2020-03-01 02:21:23.7330",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,411,"E 6 St & Avenue D",40.72228087,-73.97668709,28341,"Subscriber",1991,1
355,"2020-03-01 01:55:03.6410","2020-03-01 02:00:58.6710",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,297,"E 15 St & 3 Ave",40.734232,-73.986923,31111,"Subscriber",1966,1
973,"2020-03-01 01:55:15.9070","2020-03-01 02:11:29.4770",3887,"Flushing Ave & Woodward Ave",40.71246,-73.91873,3081,"Graham Ave & Grand St",40.711863,-73.944024,39291,"Customer",1988,1
510,"2020-03-01 01:56:01.7390","2020-03-01 02:04:32.4720",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,297,"E 15 St & 3 Ave",40.734232,-73.986923,39244,"Subscriber",1992,1
2038,"2020-03-01 01:56:09.7560","2020-03-01 02:30:08.2550",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,311,"Norfolk St & Broome St",40.7172274,-73.98802084,37377,"Customer",1969,0
242,"2020-03-01 01:56:17.0450","2020-03-01 02:00:19.3360",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,39446,"Subscriber",1998,1
234,"2020-03-01 01:56:43.7440","2020-03-01 02:00:37.8630",323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,3402,"Court St & State St",40.6902375,-73.99203074,38116,"Subscriber",1984,1
430,"2020-03-01 01:57:15.3100","2020-03-01 02:04:25.6430",531,"Forsyth St & Broome St",40.71893904,-73.99266288,3737,"Stanton St & Norfolk St",40.720747,-73.986274,31066,"Subscriber",1989,1
411,"2020-03-01 01:57:17.9210","2020-03-01 02:04:09.1810",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,37617,"Customer",2000,1
267,"2020-03-01 01:57:47.3200","2020-03-01 02:02:15.1120",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,468,"Broadway & W 56 St",40.7652654,-73.98192338,33910,"Customer",1969,0
152,"2020-03-01 01:57:50.8040","2020-03-01 02:00:23.6310",3409,"Bergen St & Smith St",40.6867443,-73.99063168,3411,"Bond St & Bergen St",40.6849668,-73.98620772,39006,"Subscriber",1976,1
1919,"2020-03-01 01:57:59.1660","2020-03-01 02:29:58.9580",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,311,"Norfolk St & Broome St",40.7172274,-73.98802084,37088,"Customer",1969,0
465,"2020-03-01 01:58:25.0020","2020-03-01 02:06:10.5870",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,28387,"Subscriber",1989,1
320,"2020-03-01 01:58:26.8470","2020-03-01 02:03:46.9350",432,"E 7 St & Avenue A",40.72621788,-73.98379855,251,"Mott St & Prince St",40.72317958,-73.99480012,38370,"Subscriber",1991,1
1685,"2020-03-01 01:58:51.7210","2020-03-01 02:26:56.8330",3714,"Division Ave & Hooper St",40.70684203101325,-73.9544353965357,3587,"Carroll St & Washington Ave",40.6686744,-73.9618148,42027,"Subscriber",1992,2
242,"2020-03-01 01:59:04.5010","2020-03-01 02:03:07.3860",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,37416,"Subscriber",1992,1
674,"2020-03-01 01:59:47.2020","2020-03-01 02:11:01.7780",3869,"Van Buren St & Broadway",40.692,-73.92617,3773,"Knickerbocker Ave & Thames St",40.70539,-73.92976,40182,"Customer",1996,1
358,"2020-03-01 02:01:06.7340","2020-03-01 02:07:05.1260",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,297,"E 15 St & 3 Ave",40.734232,-73.986923,29382,"Subscriber",1983,2
1287,"2020-03-01 02:01:08.3030","2020-03-01 02:22:35.5070",479,"9 Ave & W 45 St",40.76019252,-73.9912551,427,"Bus Slip & State St",40.701907,-74.013942,36552,"Subscriber",1981,1
673,"2020-03-01 02:01:30.0570","2020-03-01 02:12:43.4240",3435,"Grand St & Elizabeth St",40.718822,-73.99596,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,38855,"Subscriber",1985,1
328,"2020-03-01 02:01:34.4950","2020-03-01 02:07:02.6540",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,531,"Forsyth St & Broome St",40.71893904,-73.99266288,40085,"Subscriber",1995,1
81,"2020-03-01 02:02:08.0470","2020-03-01 02:03:29.4280",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,312,"Allen St & Stanton St",40.722055,-73.989111,31235,"Subscriber",1984,1
543,"2020-03-01 02:02:11.1610","2020-03-01 02:11:14.6990",401,"Allen St & Rivington St",40.72019576,-73.98997825,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,40430,"Subscriber",1995,1
1164,"2020-03-01 02:02:11.5570","2020-03-01 02:21:36.4510",532,"S 5 Pl & S 5 St",40.710451,-73.960876,3052,"Lewis Ave & Madison St",40.686312,-73.935775,41108,"Subscriber",1991,2
1459,"2020-03-01 02:02:37.5110","2020-03-01 02:26:56.9150",3714,"Division Ave & Hooper St",40.70684203101325,-73.9544353965357,3587,"Carroll St & Washington Ave",40.6686744,-73.9618148,28914,"Subscriber",1990,1
378,"2020-03-01 02:03:14.0690","2020-03-01 02:09:32.3560",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,479,"9 Ave & W 45 St",40.76019252,-73.9912551,30643,"Subscriber",1963,1
287,"2020-03-01 02:03:21.4580","2020-03-01 02:08:09.3460",3112,"Milton St & Franklin St",40.72906,-73.95779,3108,"Nassau Ave & Russell St",40.72557,-73.94434,41829,"Subscriber",1999,1
183,"2020-03-01 02:03:27.6110","2020-03-01 02:06:31.4390",3767,"Powers St & Olive St",40.71323,-73.93894,3851,"Metropolitan Ave & Stewart Ave",40.71401,-73.92793,28006,"Subscriber",1988,1
92,"2020-03-01 02:03:51.1540","2020-03-01 02:05:23.9460",312,"Allen St & Stanton St",40.722055,-73.989111,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,35941,"Subscriber",1984,1
594,"2020-03-01 02:04:08.0970","2020-03-01 02:14:02.8120",3739,"Perry St & Greenwich Ave",40.735918,-74.000939,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,15520,"Subscriber",1994,1
840,"2020-03-01 02:04:38.9160","2020-03-01 02:18:39.5040",503,"E 20 St & Park Ave",40.73827428,-73.98751968,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,36387,"Subscriber",1999,1
356,"2020-03-01 02:04:41.4690","2020-03-01 02:10:37.6930",150,"E 2 St & Avenue C",40.7208736,-73.98085795,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,40740,"Subscriber",1985,1
437,"2020-03-01 02:04:46.7990","2020-03-01 02:12:04.2560",401,"Allen St & Rivington St",40.72019576,-73.98997825,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,15811,"Customer",1969,0
871,"2020-03-01 02:05:04.5840","2020-03-01 02:19:36.2380",497,"E 17 St & Broadway",40.73704984,-73.99009296,479,"9 Ave & W 45 St",40.76019252,-73.9912551,31469,"Subscriber",1976,0
308,"2020-03-01 02:05:21.7430","2020-03-01 02:10:30.5000",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,32130,"Subscriber",1960,1
345,"2020-03-01 02:05:36.6480","2020-03-01 02:11:22.3130",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,20828,"Subscriber",1995,2
368,"2020-03-01 02:05:39.9490","2020-03-01 02:11:48.1600",502,"Henry St & Grand St",40.714211,-73.981095,401,"Allen St & Rivington St",40.72019576,-73.98997825,36474,"Customer",1993,1
1490,"2020-03-01 02:05:44.7880","2020-03-01 02:30:35.7450",321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,3849,"Suydam St & St. Nicholas Ave",40.70636,-73.91945,36587,"Subscriber",1993,1
519,"2020-03-01 02:06:06.1770","2020-03-01 02:14:45.4880",3798,"W 40 St & 5 Ave",40.752269,-73.982079,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,31959,"Subscriber",1979,1
962,"2020-03-01 02:06:16.1840","2020-03-01 02:22:18.9240",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,28919,"Subscriber",1998,2
1429,"2020-03-01 02:06:57.8280","2020-03-01 02:30:47.0270",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,38389,"Subscriber",1987,1
269,"2020-03-01 02:07:23.7280","2020-03-01 02:11:53.4350",385,"E 55 St & 2 Ave",40.75797322,-73.96603308,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,40960,"Subscriber",1969,1
193,"2020-03-01 02:08:17.4460","2020-03-01 02:11:30.4920",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,394,"E 9 St & Avenue C",40.72521311,-73.97768752,29955,"Subscriber",1984,2
533,"2020-03-01 02:08:22.8880","2020-03-01 02:17:16.6060",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,19994,"Subscriber",1994,1
727,"2020-03-01 02:08:36.3300","2020-03-01 02:20:43.5080",445,"E 10 St & Avenue A",40.72740794,-73.98142006,295,"Pike St & E Broadway",40.71406667,-73.99293911,21645,"Subscriber",1997,1
126,"2020-03-01 02:08:46.0850","2020-03-01 02:10:52.9580",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,40992,"Subscriber",1987,1
479,"2020-03-01 02:08:48.7170","2020-03-01 02:16:48.1610",3918,"Avenue D & E 8 St",40.72387,-73.975767,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,37204,"Subscriber",1958,2
622,"2020-03-01 02:09:08.3860","2020-03-01 02:19:30.9830",3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,34941,"Subscriber",1982,1
1116,"2020-03-01 02:09:36.0120","2020-03-01 02:28:12.9960",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,37734,"Subscriber",1988,1
346,"2020-03-01 02:09:53.4090","2020-03-01 02:15:39.5490",335,"Washington Pl & Broadway",40.72903917,-73.99404649,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,38887,"Subscriber",1992,1
191,"2020-03-01 02:09:59.6560","2020-03-01 02:13:11.0780",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,445,"E 10 St & Avenue A",40.72740794,-73.98142006,41531,"Subscriber",1959,1
170,"2020-03-01 02:09:59.7800","2020-03-01 02:12:49.8020",499,"Broadway & W 60 St",40.76915505,-73.98191841,422,"W 59 St & 10 Ave",40.770513,-73.988038,18366,"Subscriber",1994,1
2366,"2020-03-01 02:10:04.1790","2020-03-01 02:49:30.7540",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3322,"12 St & 4 Ave",40.668603,-73.9904394,40877,"Subscriber",1986,1
175,"2020-03-01 02:10:27.7200","2020-03-01 02:13:22.8930",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,41484,"Subscriber",2001,1
526,"2020-03-01 02:10:38.3990","2020-03-01 02:19:25.2740",3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,32130,"Subscriber",1960,1
146,"2020-03-01 02:10:56.8480","2020-03-01 02:13:23.3230",3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,479,"9 Ave & W 45 St",40.76019252,-73.9912551,32689,"Subscriber",1975,1
884,"2020-03-01 02:11:08.4880","2020-03-01 02:25:52.8250",502,"Henry St & Grand St",40.714211,-73.981095,3804,"Front St & Jay St",40.702461,-73.986842,33149,"Subscriber",1996,1
358,"2020-03-01 02:11:13.5510","2020-03-01 02:17:12.1650",502,"Henry St & Grand St",40.714211,-73.981095,531,"Forsyth St & Broome St",40.71893904,-73.99266288,29158,"Subscriber",1997,2
1764,"2020-03-01 02:11:14.1400","2020-03-01 02:40:38.5690",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,3815,"E 51 St & 2 Ave",40.755293,-73.967641,35001,"Subscriber",1986,1
363,"2020-03-01 02:11:19.2310","2020-03-01 02:17:22.3350",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,19592,"Subscriber",1996,1
425,"2020-03-01 02:11:35.0070","2020-03-01 02:18:40.1830",442,"W 27 St & 7 Ave",40.746647,-73.993915,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,39763,"Subscriber",1988,1
285,"2020-03-01 02:11:37.9420","2020-03-01 02:16:23.0040",3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,3621,"27 Ave & 9 St",40.7739825,-73.9309134,38236,"Subscriber",1979,2
1669,"2020-03-01 02:12:06.0460","2020-03-01 02:39:55.3790",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,40960,"Subscriber",1969,1
548,"2020-03-01 02:12:07.0940","2020-03-01 02:21:16.0050",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3408,"Congress St & Clinton St",40.6881529,-73.99520919,38368,"Subscriber",1984,2
717,"2020-03-01 02:12:10.5560","2020-03-01 02:24:07.6350",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,479,"9 Ave & W 45 St",40.76019252,-73.9912551,18809,"Customer",1969,0
1048,"2020-03-01 02:12:17.7870","2020-03-01 02:29:45.8390",328,"Watts St & Greenwich St",40.72405549,-74.00965965,411,"E 6 St & Avenue D",40.72228087,-73.97668709,38250,"Subscriber",1992,1
589,"2020-03-01 02:12:46.3040","2020-03-01 02:22:35.3320",3629,"Adam Clayton Powell Blvd & W 126 St",40.809495347779475,-73.94776493310928,3496,"1 Ave & E 110 St",40.7923272,-73.9383,29053,"Subscriber",1985,1
554,"2020-03-01 02:12:50.2730","2020-03-01 02:22:04.9640",479,"9 Ave & W 45 St",40.76019252,-73.9912551,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,30643,"Subscriber",1963,1
460,"2020-03-01 02:12:55.4340","2020-03-01 02:20:36.3970",3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,39310,"Subscriber",1987,2
1296,"2020-03-01 02:13:07.3230","2020-03-01 02:34:43.9890",3411,"Bond St & Bergen St",40.6849668,-73.98620772,3052,"Lewis Ave & Madison St",40.686312,-73.935775,40244,"Subscriber",1988,1
563,"2020-03-01 02:13:29.6820","2020-03-01 02:22:53.4230",301,"E 2 St & Avenue B",40.72217444,-73.98368779,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,40964,"Subscriber",1989,2
212,"2020-03-01 02:14:14.8630","2020-03-01 02:17:46.9880",402,"Broadway & E 22 St",40.7403432,-73.98955109,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,36556,"Subscriber",2000,1
592,"2020-03-01 02:14:32.2610","2020-03-01 02:24:24.3580",3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,40080,"Customer",1989,1
181,"2020-03-01 02:14:50.3150","2020-03-01 02:17:51.4540",442,"W 27 St & 7 Ave",40.746647,-73.993915,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,39544,"Subscriber",1960,1
80,"2020-03-01 02:14:53.8830","2020-03-01 02:16:14.1210",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,479,"9 Ave & W 45 St",40.76019252,-73.9912551,31959,"Subscriber",1979,1
337,"2020-03-01 02:14:59.3390","2020-03-01 02:20:37.0410",3898,"E 63 St & 3 Ave",40.763954,-73.9646,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,39095,"Subscriber",1995,2
382,"2020-03-01 02:15:46.8020","2020-03-01 02:22:09.4240",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,15942,"Customer",1990,1
221,"2020-03-01 02:16:53.4370","2020-03-01 02:20:35.3170",513,"W 56 St & 10 Ave",40.768254,-73.988639,479,"9 Ave & W 45 St",40.76019252,-73.9912551,36558,"Subscriber",1982,1
772,"2020-03-01 02:16:57.8010","2020-03-01 02:29:50.4910",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,41723,"Subscriber",1989,1
261,"2020-03-01 02:17:14.8210","2020-03-01 02:21:36.5670",344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,3241,"Monroe St & Tompkins Ave",40.686203,-73.944694,14587,"Subscriber",1938,2
1241,"2020-03-01 02:17:49.8090","2020-03-01 02:38:31.0260",394,"E 9 St & Avenue C",40.72521311,-73.97768752,376,"John St & William St",40.70862144,-74.00722156,40187,"Subscriber",1985,1
263,"2020-03-01 02:17:50.5280","2020-03-01 02:22:13.8810",497,"E 17 St & Broadway",40.73704984,-73.99009296,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,15676,"Subscriber",2000,1
228,"2020-03-01 02:18:03.1850","2020-03-01 02:21:51.6800",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,474,"5 Ave & E 29 St",40.7451677,-73.98683077,33258,"Subscriber",1985,1
441,"2020-03-01 02:18:04.5940","2020-03-01 02:25:26.0570",394,"E 9 St & Avenue C",40.72521311,-73.97768752,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,29955,"Subscriber",1984,2
211,"2020-03-01 02:18:19.2240","2020-03-01 02:21:50.6440",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,17886,"Subscriber",1991,1
490,"2020-03-01 02:18:34.8800","2020-03-01 02:26:45.4110",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,36556,"Subscriber",1979,1
411,"2020-03-01 02:18:36.0140","2020-03-01 02:25:27.2420",3617,"28 Ave & 35 St",40.7671,-73.9169858,3573,"35 St & 34 Ave",40.7580583,-73.9242751,38850,"Customer",1969,0
173,"2020-03-01 02:18:45.6130","2020-03-01 02:21:39.2220",3072,"Leonard St & Boerum St",40.70583339,-73.94644578,3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,30474,"Customer",1992,1
3399,"2020-03-01 02:19:16.6590","2020-03-01 03:15:56.6440",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,533,"Broadway & W 38 St",40.75299641,-73.98721619,37272,"Subscriber",1999,1
1118,"2020-03-01 02:19:30.1170","2020-03-01 02:38:08.5730",3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,3329,"Degraw St & Smith St",40.6829151,-73.99318208,40351,"Customer",1989,1
1262,"2020-03-01 02:19:48.2310","2020-03-01 02:40:50.2790",3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,3287,"W 87 St & West End Ave",40.789622,-73.97757,33872,"Subscriber",1994,1
1382,"2020-03-01 02:20:26.0020","2020-03-01 02:43:28.3280",3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,39441,"Subscriber",1980,1
354,"2020-03-01 02:20:41.2730","2020-03-01 02:26:35.6530",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,301,"E 2 St & Avenue B",40.72217444,-73.98368779,29967,"Subscriber",1986,1
215,"2020-03-01 02:20:44.3450","2020-03-01 02:24:19.7980",257,"Lispenard St & Broadway",40.71939226,-74.00247214,412,"Forsyth St & Canal St",40.7158155,-73.99422366,28236,"Subscriber",1984,1
479,"2020-03-01 02:23:07.8600","2020-03-01 02:31:07.4250",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,536,"1 Ave & E 30 St",40.74144387,-73.97536082,36387,"Subscriber",1993,1
180,"2020-03-01 02:23:21.1400","2020-03-01 02:26:21.9260",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,301,"E 2 St & Avenue B",40.72217444,-73.98368779,40736,"Subscriber",1998,1
240,"2020-03-01 02:24:05.7780","2020-03-01 02:28:06.5520",331,"Pike St & Monroe St",40.71173107,-73.99193043,311,"Norfolk St & Broome St",40.7172274,-73.98802084,40873,"Subscriber",1995,1
381,"2020-03-01 02:24:09.9430","2020-03-01 02:30:31.0990",2000,"Front St & Washington St",40.70255088,-73.98940236,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,29006,"Subscriber",1989,1
628,"2020-03-01 02:25:25.3240","2020-03-01 02:35:54.1090",486,"Broadway & W 29 St",40.7462009,-73.98855723,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,32317,"Subscriber",1990,1
697,"2020-03-01 02:25:34.5350","2020-03-01 02:37:12.5040",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,489,"10 Ave & W 28 St",40.75066386,-74.00176802,40206,"Subscriber",1996,1
246,"2020-03-01 02:25:41.0670","2020-03-01 02:29:47.6790",3403,"4 Ave & 9 St",40.6705135,-73.98876585,3404,"7 St & 5 Ave",40.6704922,-73.98541675,34126,"Subscriber",2001,1
208,"2020-03-01 02:26:07.4470","2020-03-01 02:29:36.1890",3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,3492,"E 118 St & Park Ave",40.8005385,-73.9419949,30428,"Subscriber",1993,1
830,"2020-03-01 02:26:55.3430","2020-03-01 02:40:46.1200",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,30561,"Subscriber",1995,1
